job_title,country,experience_level,education_level,year,salary,ai_risk_score,primary_skill,skill_demand_score,job_openings,job_survival_class,salary_bucket,ai_risk_category,salary_log,ai_risk_category_clean,job_demand_category,experience_level_num,salary_per_opening,risk_adjusted_salary,job_sector
Business Analyst,USA,Senior,Bachelor,2016,37777.1,0.66,Excel,69,31575,1,High,High Risk,10.53945837791871,High Risk,High Demand,3,1.1963864960729667,12844.213999999998,Business & Analytics
Data Scientist,Canada,Senior,PhD,2017,38412.21,0.27,Python,75,42733,2,High,Low Risk,10.556130656784468,Low Risk,High Demand,3,0.8988676463705714,28040.9133,Data & AI
DevOps Engineer,Australia,Senior,PhD,2024,57876.65,0.29,Docker,61,42745,2,High,Low Risk,10.966069300701363,Low Risk,High Demand,3,1.3539664530014504,41092.4215,Cloud & DevOps
Software Engineer,USA,Entry,Bachelor,2019,26551.47,0.39,Java,63,23268,1,High,Medium Risk,10.186840392369016,Medium Risk,Medium Demand,1,1.1410662254501698,16196.396700000001,Software Engineering
AI Researcher,UK,Entry,Bachelor,2025,35056.67,0.15,Deep Learning,75,9108,2,High,Low Risk,10.464721173930108,Low Risk,Low Demand,1,3.8485750356789987,29798.169499999996,Data & AI
DevOps Engineer,Germany,Senior,Master,2032,55717.34,0.37,Docker,61,12443,1,High,Medium Risk,10.928046688060746,Medium Risk,Medium Demand,3,4.477446158791385,35101.9242,Cloud & DevOps
Data Analyst,Germany,Entry,Master,2022,12463.93,0.62,SQL,98,2238,1,Medium,High Risk,9.430594151920175,High Risk,Low Demand,1,5.566739615899955,4736.2934000000005,Data & AI
ML Engineer,Australia,Entry,Bachelor,2034,35783.56,0.34,Python,60,2098,1,High,Medium Risk,10.485243849038875,Medium Risk,Low Demand,1,17.047908527870412,23617.149599999997,Data & AI
AI Researcher,USA,Mid,Master,2020,48246.09,0.1,Deep Learning,73,36533,2,High,Low Risk,10.784070067214087,Low Risk,High Demand,2,1.3205805550993595,43421.481,Data & AI
ML Engineer,USA,Mid,Bachelor,2034,61562.94,0.34,Python,81,45859,2,High,Medium Risk,11.027815345097025,Medium Risk,High Demand,2,1.3424103794156128,40631.5404,Data & AI
Business Analyst,Australia,Entry,Master,2030,19857.33,0.8,Excel,61,38554,0,Medium,High Risk,9.896328487473538,High Risk,High Demand,1,0.5150390351445987,3971.4659999999994,Business & Analytics
Cybersecurity Analyst,Germany,Senior,Master,2024,37710.72,0.24,Security,66,39603,2,High,Low Risk,10.537699683148892,Low Risk,High Demand,3,0.9521947278052723,28660.1472,Cybersecurity
Business Analyst,Australia,Senior,Bachelor,2032,44156.92,0.82,Excel,64,23093,0,High,High Risk,10.695504932141773,High Risk,Medium Demand,3,1.912051615138131,7948.245600000002,Business & Analytics
ML Engineer,Australia,Entry,Bachelor,2029,29833.79,0.29,Python,66,44270,1,High,Low Risk,10.303396922740252,Low Risk,High Demand,1,0.673890131237153,21181.9909,Data & AI
Data Scientist,Germany,Mid,PhD,2017,24929.34,0.27,Python,91,16687,1,High,Low Risk,10.1238007020396,Low Risk,Medium Demand,2,1.4938482742090124,18198.4182,Data & AI
Product Manager,Canada,Mid,PhD,2022,39757.14,0.37,Strategy,69,4582,1,High,Medium Risk,10.590544726593773,Medium Risk,Low Demand,2,8.674915993890465,25046.998199999998,Business & Analytics
Product Manager,Germany,Mid,Master,2027,39419.99,0.42,Strategy,97,43589,2,High,Medium Risk,10.582028327028343,Medium Risk,High Demand,2,0.9043356274374856,22863.594200000003,Business & Analytics
AI Researcher,India,Mid,Bachelor,2022,17033.1,0.12,Deep Learning,60,32672,1,Medium,Low Risk,9.742913788799722,Low Risk,High Demand,2,0.5213203562574602,14989.127999999999,Data & AI
Cloud Engineer,Australia,Senior,Master,2015,44939.38,0.25,AWS,70,9645,2,High,Low Risk,10.713069749471478,Low Risk,Low Demand,3,4.658861704333402,33704.534999999996,Cloud & DevOps
Cloud Engineer,India,Entry,Bachelor,2027,10280.69,0.37,AWS,70,14767,1,Medium,Medium Risk,9.238022657379236,Medium Risk,Medium Demand,1,0.6961463976164681,6476.8347,Cloud & DevOps
Data Scientist,Australia,Senior,Master,2015,38939.08,0.25,Python,93,17215,2,High,Low Risk,10.569753652555667,Low Risk,Medium Demand,3,2.261796003717472,29204.31,Data & AI
ML Engineer,Germany,Mid,PhD,2029,39484.21,0.29,Python,76,23559,2,High,Low Risk,10.583656124133705,Low Risk,Medium Demand,2,1.6759002546689303,28033.789099999998,Data & AI
Data Analyst,India,Mid,PhD,2027,8905.84,0.67,SQL,83,44780,1,Low,High Risk,9.094462520303695,High Risk,High Demand,2,0.19887541591299882,2938.9271999999996,Data & AI
Data Analyst,Germany,Entry,Master,2022,12993.39,0.62,SQL,93,24192,1,Medium,High Risk,9.47219604559481,High Risk,Medium Demand,1,0.5370722936386558,4937.4882,Data & AI
Data Analyst,UK,Mid,Bachelor,2028,25292.63,0.68,SQL,88,39067,1,High,High Risk,10.138268327930433,High Risk,High Demand,2,0.647400174055493,8093.641599999999,Data & AI
Data Analyst,Germany,Entry,Bachelor,2031,15788.12,0.71,SQL,82,3977,0,Medium,High Risk,9.667013037463253,High Risk,Low Demand,1,3.9688587229763703,4578.554800000001,Data & AI
Data Scientist,Australia,Senior,Master,2023,50570.31,0.33,Python,93,17756,2,High,Medium Risk,10.83111992417191,Medium Risk,Medium Demand,3,2.847908430478121,33882.10769999999,Data & AI
Data Analyst,Canada,Senior,PhD,2018,23774.44,0.58,SQL,61,16032,0,High,Medium Risk,10.076366332982666,Medium Risk,Medium Demand,3,1.4828441339736793,9985.2648,Data & AI
Data Analyst,India,Senior,Bachelor,2033,13974.86,0.73,SQL,64,40047,0,Medium,High Risk,9.545015280084034,High Risk,High Demand,3,0.3489527566919696,3773.2122000000004,Data & AI
Data Scientist,India,Entry,PhD,2022,8509.35,0.32,Python,77,21325,1,Low,Medium Risk,9.04892083792171,Medium Risk,Medium Demand,1,0.39901294194879494,5786.357999999999,Data & AI
Data Analyst,India,Mid,Bachelor,2015,5828.73,0.55,SQL,75,9041,0,Low,Medium Risk,8.67055441684922,Medium Risk,Low Demand,2,0.6446284007962839,2622.9284999999995,Data & AI
Product Manager,Germany,Mid,Bachelor,2021,32213.35,0.36,Strategy,67,26966,1,High,Medium Risk,10.380136241884504,Medium Risk,Medium Demand,2,1.1945470389735602,20616.543999999998,Business & Analytics
Business Analyst,Germany,Senior,Master,2034,40860.54,0.84,Excel,78,31702,1,High,High Risk,10.617920084143314,High Risk,High Demand,3,1.2888540516670346,6537.686400000001,Business & Analytics
Cloud Engineer,India,Entry,PhD,2035,13162.96,0.45,AWS,99,45168,1,Medium,Medium Risk,9.485162103599853,Medium Risk,High Demand,1,0.2914157940180212,7239.628,Cloud & DevOps
ML Engineer,UK,Entry,Bachelor,2034,34700.13,0.34,Python,76,34511,1,High,Medium Risk,10.454498712325627,Medium Risk,High Demand,1,1.0054511474269818,22902.085799999997,Data & AI
DevOps Engineer,UK,Entry,Bachelor,2029,29441.07,0.34,Docker,74,25515,1,High,Medium Risk,10.29014591729104,Medium Risk,Medium Demand,1,1.1538277943251294,19431.1062,Cloud & DevOps
Cloud Engineer,UK,Mid,PhD,2025,42217.31,0.35,AWS,75,48577,2,High,Medium Risk,10.650585605492818,Medium Risk,High Demand,2,0.8690623327432171,27441.2515,Cloud & DevOps
Cybersecurity Analyst,Germany,Senior,PhD,2019,37297.55,0.19,Security,82,49302,2,High,Low Risk,10.526682919828529,Low Risk,High Demand,3,0.7564965620753301,30211.015500000005,Cybersecurity
Data Analyst,Germany,Mid,PhD,2032,23454.59,0.72,SQL,86,1947,0,High,High Risk,10.062821490328387,High Risk,Low Demand,2,12.040343942505134,6567.2852,Data & AI
Product Manager,Germany,Senior,Master,2025,54923.59,0.4,Strategy,78,22414,2,High,Medium Risk,10.913698225553246,Medium Risk,Medium Demand,3,2.4503051527994644,32954.153999999995,Business & Analytics
Software Engineer,Canada,Entry,Bachelor,2032,24771.2,0.52,Java,73,20439,1,High,Medium Risk,10.117436967010395,Medium Risk,Medium Demand,1,1.2118982387475539,11890.176,Software Engineering
Data Analyst,Australia,Senior,Bachelor,2032,38251.44,0.72,SQL,61,37973,1,High,High Risk,10.551936485604873,High Risk,High Demand,3,1.0073060515089272,10710.403200000002,Data & AI
Product Manager,UK,Mid,PhD,2026,40466.88,0.41,Strategy,96,49781,2,High,Medium Risk,10.608239140754195,Medium Risk,High Demand,2,0.8128817644931903,23875.4592,Business & Analytics
DevOps Engineer,India,Mid,Master,2025,14862.85,0.3,Docker,66,27605,1,Medium,Medium Risk,9.60662008992277,Medium Risk,Medium Demand,2,0.5383920162283562,10403.994999999999,Cloud & DevOps
AI Researcher,UK,Entry,Bachelor,2034,43828.22,0.24,Deep Learning,87,31209,2,High,Low Risk,10.688033181134845,Low Risk,High Demand,1,1.4043005446972125,33309.4472,Data & AI
Cloud Engineer,India,Entry,Master,2034,10920.94,0.44,AWS,63,21556,0,Medium,Medium Risk,9.298437326180256,Medium Risk,Medium Demand,1,0.506607598459897,6115.7264000000005,Cloud & DevOps
Business Analyst,USA,Mid,PhD,2028,36751.03,0.78,Excel,96,4680,1,High,High Risk,10.511921531459112,High Risk,Low Demand,2,7.8511066011535995,8085.226599999999,Business & Analytics
AI Researcher,USA,Entry,Master,2018,33916.02,0.08,Deep Learning,67,45066,2,High,Low Risk,10.4316427481159,Low Risk,High Demand,1,0.7525688419464353,31202.7384,Data & AI
AI Researcher,India,Mid,PhD,2028,17656.37,0.18,Deep Learning,71,49588,2,Medium,Low Risk,9.778851903765933,Low Risk,High Demand,2,0.35605416523825845,14478.2234,Data & AI
Data Analyst,UK,Entry,Master,2029,16826.59,0.69,SQL,64,27488,0,Medium,High Risk,9.7307156522767,High Risk,Medium Demand,1,0.6121208483393358,5216.242900000001,Data & AI
ML Engineer,UK,Mid,Bachelor,2019,37297.85,0.19,Python,72,7331,2,High,Low Risk,10.526690963219945,Low Risk,Low Demand,2,5.0869953627932345,30211.2585,Data & AI
Software Engineer,Germany,Entry,Master,2031,23914.04,0.51,Java,82,47621,1,High,Medium Risk,10.082221013138494,Medium Risk,High Demand,1,0.5021637058502373,11717.8796,Software Engineering
Cloud Engineer,USA,Entry,Master,2021,29960.92,0.31,AWS,63,45564,1,High,Medium Risk,10.307649144769833,Medium Risk,High Demand,1,0.6575424119389882,20673.034799999998,Cloud & DevOps
Data Analyst,USA,Mid,Bachelor,2035,32188.38,0.75,SQL,66,21751,0,High,High Risk,10.379360796838192,High Risk,Medium Demand,2,1.479789444648768,8047.095,Data & AI
Data Scientist,UK,Mid,Bachelor,2025,35718.59,0.35,Python,82,18528,1,High,Medium Risk,10.483426560527118,Medium Risk,Medium Demand,2,1.9277127745695934,23217.083499999997,Data & AI
AI Researcher,USA,Mid,PhD,2029,60593.96,0.19,Deep Learning,60,26402,2,High,Low Risk,11.011950497123028,Low Risk,Medium Demand,2,2.294964966102337,49081.1076,Data & AI
Product Manager,USA,Mid,Bachelor,2020,42960.41,0.35,Strategy,77,49460,2,High,Medium Risk,10.668034272898844,Medium Risk,High Demand,2,0.8685713996886436,27924.2665,Business & Analytics
Cybersecurity Analyst,Germany,Entry,Bachelor,2022,16335.29,0.22,Security,66,27916,1,Medium,Low Risk,9.701083077168063,Low Risk,Medium Demand,1,0.5851377296987499,12741.5262,Cybersecurity
Product Manager,Germany,Mid,Master,2033,41007.83,0.48,Strategy,81,42999,2,High,Medium Risk,10.62151830306268,Medium Risk,High Demand,2,0.9536704651162791,21324.071600000003,Business & Analytics
Cybersecurity Analyst,USA,Senior,Master,2023,57280.41,0.23,Security,73,37234,2,High,Low Risk,10.95571395943014,Low Risk,High Demand,3,1.5383485967503694,44105.915700000005,Cybersecurity
Cloud Engineer,India,Entry,PhD,2025,10012.48,0.35,AWS,93,3747,1,Medium,Medium Risk,9.2115875938715,Medium Risk,Low Demand,1,2.671419423692636,6508.112,Cloud & DevOps
Business Analyst,Canada,Entry,Master,2029,18416.77,0.79,Excel,98,13587,0,Medium,High Risk,9.821016941555877,High Risk,Medium Demand,1,1.355370179570209,3867.5216999999993,Business & Analytics
Data Scientist,Canada,Senior,Bachelor,2035,61735.09,0.45,Python,75,32602,2,High,Medium Risk,11.030607767844792,Medium Risk,High Demand,3,1.8935401650154893,33954.2995,Data & AI
DevOps Engineer,Australia,Senior,PhD,2027,54584.5,0.32,Docker,63,2144,1,High,Medium Risk,10.907505238646769,Medium Risk,Low Demand,3,25.447319347319347,37117.46,Cloud & DevOps
AI Researcher,Australia,Mid,PhD,2027,42975.0,0.17,Deep Learning,75,13213,2,High,Low Risk,10.66837383025105,Low Risk,Medium Demand,2,3.2522324807022853,35669.25,Data & AI
Product Manager,India,Mid,Master,2027,16652.64,0.42,Strategy,79,35457,1,Medium,Medium Risk,9.720324041398069,Medium Risk,High Demand,2,0.4696440859608551,9658.531200000001,Business & Analytics
Data Scientist,Canada,Entry,Bachelor,2025,23696.36,0.35,Python,85,7728,1,High,Medium Risk,10.073076728829719,Medium Risk,Low Demand,1,3.0659024453357486,15402.634,Data & AI
Product Manager,UK,Mid,PhD,2032,51575.83,0.47,Strategy,93,13801,2,High,Medium Risk,10.850808430878308,Medium Risk,Medium Demand,2,3.7368374148674106,27335.1899,Business & Analytics
Business Analyst,UK,Senior,Bachelor,2026,40429.8,0.76,Excel,66,20427,0,High,High Risk,10.607322415800914,High Risk,Medium Demand,3,1.9791364793420796,9703.152,Business & Analytics
Business Analyst,USA,Entry,Bachelor,2030,25870.15,0.8,Excel,89,27013,1,High,High Risk,10.160845073385143,High Risk,Medium Demand,1,0.9576571407418376,5174.029999999999,Business & Analytics
Business Analyst,Australia,Entry,PhD,2023,16135.29,0.73,Excel,62,8354,0,Medium,High Risk,9.688764077674405,High Risk,Low Demand,1,1.9312136445242372,4356.528300000001,Business & Analytics
Software Engineer,USA,Senior,Bachelor,2033,73702.26,0.53,Java,62,24223,2,High,Medium Risk,11.207788742564802,Medium Risk,Medium Demand,3,3.0425305482166443,34640.06219999999,Software Engineering
ML Engineer,India,Entry,PhD,2026,11541.92,0.26,Python,66,23660,1,Medium,Low Risk,9.353740904039128,Low Risk,Medium Demand,1,0.4878035585985377,8541.0208,Data & AI
AI Researcher,UK,Entry,Bachelor,2021,31859.38,0.11,Deep Learning,75,27340,2,High,Low Risk,10.369087123136584,Low Risk,Medium Demand,1,1.1652602318861782,28354.8482,Data & AI
ML Engineer,Australia,Senior,PhD,2030,66460.05,0.3,Python,80,13328,2,High,Medium Risk,11.104356294240532,Medium Risk,Medium Demand,3,4.986124240378123,46522.034999999996,Data & AI
Software Engineer,Australia,Entry,Bachelor,2033,28252.67,0.53,Java,64,42616,1,High,Medium Risk,10.248943245382826,Medium Risk,High Demand,1,0.66294366098036,13278.754899999998,Software Engineering
AI Researcher,Germany,Mid,Bachelor,2020,35204.1,0.1,Deep Learning,98,26947,2,High,Low Risk,10.468917832075965,Low Risk,Medium Demand,2,1.3063715303547572,31683.69,Data & AI
DevOps Engineer,India,Mid,Bachelor,2020,12901.79,0.25,Docker,94,45711,2,Medium,Low Risk,9.46512134041345,Low Risk,High Demand,2,0.28224076828841443,9676.3425,Cloud & DevOps
AI Researcher,UK,Mid,PhD,2033,56902.17,0.23,Deep Learning,88,17017,2,High,Low Risk,10.949088756469823,Low Risk,Medium Demand,2,3.343646139381831,43814.6709,Data & AI
ML Engineer,Germany,Entry,Master,2030,28822.58,0.3,Python,75,42713,2,High,Medium Risk,10.26891438671259,Medium Risk,High Demand,1,0.6747806339841739,20175.806,Data & AI
Software Engineer,Canada,Senior,Bachelor,2022,44518.77,0.42,Java,89,13342,2,High,Medium Risk,10.703666176975474,Medium Risk,Medium Demand,3,3.336488795623173,25820.8866,Software Engineering
DevOps Engineer,Germany,Senior,Bachelor,2016,39906.6,0.21,Docker,67,22200,2,High,Low Risk,10.59429700273248,Low Risk,Medium Demand,3,1.7975136255123643,31526.214,Cloud & DevOps
ML Engineer,India,Senior,Bachelor,2015,17696.01,0.15,Python,87,16354,2,Medium,Low Risk,9.78109446942136,Low Risk,Medium Demand,3,1.081993885661877,15041.608499999998,Data & AI
Product Manager,USA,Mid,PhD,2015,43339.26,0.3,Strategy,99,16058,2,High,Medium Risk,10.676814200648321,Medium Risk,Medium Demand,2,2.698752101625257,30337.482,Business & Analytics
Data Scientist,UK,Senior,Bachelor,2022,54096.78,0.32,Python,79,32230,2,High,Medium Risk,10.89852994365472,Medium Risk,High Demand,3,1.6784083646179144,36785.810399999995,Data & AI
ML Engineer,Canada,Mid,Master,2019,31549.48,0.19,Python,71,3167,1,High,Low Risk,10.359312386058573,Low Risk,Low Demand,2,9.958800505050505,25555.078800000003,Data & AI
Software Engineer,Germany,Mid,PhD,2017,24309.64,0.37,Java,84,43136,1,High,Medium Risk,10.098628258479827,Medium Risk,High Demand,2,0.5635449845839998,15315.073199999999,Software Engineering
Product Manager,Canada,Senior,Bachelor,2034,67338.03,0.49,Strategy,63,23920,2,High,Medium Risk,11.117480437757889,Medium Risk,Medium Demand,3,2.8150173487730448,34342.3953,Business & Analytics
Data Analyst,Australia,Mid,Master,2025,22919.28,0.65,SQL,85,19254,1,High,High Risk,10.039733756722692,High Risk,Medium Demand,2,1.1903027784990912,8021.747999999999,Data & AI
Data Scientist,Germany,Mid,PhD,2025,29805.91,0.35,Python,66,41011,1,High,Medium Risk,10.30246197497791,Medium Risk,High Demand,2,0.7267607041841412,19373.841500000002,Data & AI
ML Engineer,UK,Entry,Master,2025,33307.29,0.25,Python,91,24991,2,High,Low Risk,10.413531570928205,Low Risk,Medium Demand,1,1.3327180697823304,24980.4675,Data & AI
AI Researcher,Canada,Senior,PhD,2034,73117.4,0.24,Deep Learning,92,30023,2,High,Low Risk,11.19982164750896,Low Risk,High Demand,3,2.435298427924327,55569.223999999995,Data & AI
Data Scientist,India,Senior,Bachelor,2018,14961.81,0.28,Python,75,17321,1,Medium,Low Risk,9.613256233514665,Low Risk,Medium Demand,3,0.863746103221337,10772.5032,Data & AI
Data Analyst,USA,Senior,Master,2024,37285.69,0.64,SQL,88,17151,1,High,High Risk,10.52636488590831,High Risk,Medium Demand,3,2.1738392024253734,13422.8484,Data & AI
Software Engineer,India,Senior,Bachelor,2020,15286.27,0.4,Java,88,21181,1,Medium,Medium Risk,9.634710318868084,Medium Risk,Medium Demand,3,0.7216632046076857,9171.762,Software Engineering
AI Researcher,Australia,Senior,Bachelor,2019,53978.25,0.09,Deep Learning,99,48295,2,High,Low Risk,10.896336466631878,Low Risk,High Demand,3,1.1176546711943018,49120.207500000004,Data & AI
Business Analyst,UK,Mid,Master,2021,24556.97,0.71,Excel,92,34475,1,High,High Risk,10.108751003314705,High Risk,High Demand,2,0.7122917391808795,7121.521300000001,Business & Analytics
Software Engineer,USA,Mid,PhD,2031,44543.86,0.51,Java,79,46913,2,High,Medium Risk,10.704229600729382,Medium Risk,High Demand,2,0.9494790467664237,21826.4914,Software Engineering
Data Analyst,UK,Mid,Master,2030,24573.87,0.7,SQL,66,32516,0,High,High Risk,10.109438962269468,High Risk,High Demand,2,0.7557237752560199,7372.161000000001,Data & AI
Data Analyst,UK,Entry,Bachelor,2032,17139.05,0.72,SQL,79,32886,0,Medium,High Risk,9.749114764711381,High Risk,High Demand,1,0.5211496944081248,4798.934,Data & AI
Cloud Engineer,USA,Entry,Master,2016,26349.41,0.26,AWS,76,6439,1,High,Low Risk,10.179201162826988,Low Risk,Low Demand,1,4.091523291925466,19498.5634,Cloud & DevOps
Cloud Engineer,Canada,Mid,Bachelor,2034,43318.9,0.44,AWS,72,6483,1,High,Medium Risk,10.676344308364094,Medium Risk,Low Demand,2,6.680891425046268,24258.584000000003,Cloud & DevOps
DevOps Engineer,Germany,Entry,PhD,2024,24450.15,0.29,Docker,96,31086,2,High,Low Risk,10.104391629853524,Low Risk,High Demand,1,0.7865072216682215,17359.6065,Cloud & DevOps
Data Scientist,Australia,Entry,PhD,2030,27597.42,0.4,Python,73,4907,1,High,Medium Risk,10.225477569075007,Medium Risk,Low Demand,1,5.622946210268949,16558.451999999997,Data & AI
Cybersecurity Analyst,Australia,Entry,Bachelor,2030,22202.58,0.3,Security,69,13501,1,High,Medium Risk,10.007963777324006,Medium Risk,Medium Demand,1,1.6443919419345283,15541.806,Cybersecurity
Cybersecurity Analyst,USA,Senior,PhD,2028,58669.09,0.28,Security,75,47154,2,High,Low Risk,10.979668291317259,Low Risk,High Demand,3,1.2441753790690275,42241.74479999999,Cybersecurity
Business Analyst,Germany,Senior,Bachelor,2028,33765.92,0.78,Excel,84,7073,0,High,High Risk,10.42720728878716,High Risk,Low Demand,3,4.773242861181792,7428.5023999999985,Business & Analytics
Business Analyst,UK,Entry,Master,2033,21387.74,0.83,Excel,61,19101,0,High,High Risk,9.970573139645378,High Risk,Medium Demand,1,1.1196597214951314,3635.915800000001,Business & Analytics
